userId,rating,gender,movieId,title,distributor,genres,directors,crew,crew_types,actors,age,release_year
YM_2530,5.0,M,1527,The Fifth Element,,Drama,Luc Besson,"Voice|Cinematographer|Production Designer|Composer|Screenwriter, Story|Composer|Special Effects|Special Effects|Producer|Screenwriter|Production Designer|Special Effects|Editor|Costume Designer",1800343868|1800227686|1800183109|1800343871|1800022711|1800123329|1804354379|1800247078|1800022712|1800125318|1800227690|1800343874|1800227692|1800139339,"Bruce Willis|Milla Jovovich|Gary Oldman|Ian Holm|Luke Perry|Chris Tucker|Brion James|Tom ""Tiny"" Lister|Lee Evans|Charlie Creed-Miles|John Neville|John Bluthall|Mathieu Kassovitz|Maiwenn Le Besco|Christopher Fairbank|Kim Chan|Richard Leaf|Julie T. Wallace|Al Matthews|John Bennett|Ivan Heng|Sonita Henry|Tim McMullan|Hon Ping Tang|George Khan|John Hughes|Robert Bryce|Said Talidi|Justin Lee Burrows|Richard Ashton|Jerome Blake|Bill Reimbold|Colin Brooks|Anthony Chinn|Sam Douglas|Derek Ezenagu|David Kennedy|David Barrass|Mac McDonald|Jean-Luc Caron|Riz Meedin|Jerry Ezekiel|Indra Ove|Nicole Merry|Stacey McKenzie|Rachel Willis|Genevieve Maylam|Josie Perez|Natasha Brice|Sophia Goth|Martin McDougall|Peter Dunwell|Paul Priestley|Jason Salkey|Stewart Harvey-Wilson|David Fishley|Carlton Chance|Gia Clarke|Vladimir McCrary|Clifton, Lloyd Bryan|Aron Paramor|Alan Ruscoe|Christopher Adamson|Kaleem Janjua|Eve Salvail|Tyrone Tyrell|Kevin Brewerton|Kevin Molloy|Vince Pellegrino|Ian Beckett|Sonny Caldinez|Zeta Graff|Eddie Ellwood| Yui|Laura De Palma|Michael Culkin|Lenny McLean|Robert Oates|John Sharian|Fred Williams|Sibyl Buck|Sarah Carrington|Grant James|Ali Yassine|Sean Buckley|Dane Messam|Roger Monk|Nathan Hamlett|Cecil Cheng|Scott Woods|Leon Dekker|David Garvey|Stanley Kowalski|Omar Williams|Robert Clapperton|Robert Alexander|Mia Frye|Leo Williams|C. Keith Martin|J.D. Dawodu|Patrick Nicholls|Shaun Davis|Roy Garcia Singh|Alex Georgijev|Marie Guillard|Renee Montemayor|Stina Richardson",20's,1990's
YM_2530,5.0,M,1527,The Fifth Element,,Science Fiction,Luc Besson,"Voice|Cinematographer|Production Designer|Composer|Screenwriter, Story|Composer|Special Effects|Special Effects|Producer|Screenwriter|Production Designer|Special Effects|Editor|Costume Designer",1800343868|1800227686|1800183109|1800343871|1800022711|1800123329|1804354379|1800247078|1800022712|1800125318|1800227690|1800343874|1800227692|1800139339,"Bruce Willis|Milla Jovovich|Gary Oldman|Ian Holm|Luke Perry|Chris Tucker|Brion James|Tom ""Tiny"" Lister|Lee Evans|Charlie Creed-Miles|John Neville|John Bluthall|Mathieu Kassovitz|Maiwenn Le Besco|Christopher Fairbank|Kim Chan|Richard Leaf|Julie T. Wallace|Al Matthews|John Bennett|Ivan Heng|Sonita Henry|Tim McMullan|Hon Ping Tang|George Khan|John Hughes|Robert Bryce|Said Talidi|Justin Lee Burrows|Richard Ashton|Jerome Blake|Bill Reimbold|Colin Brooks|Anthony Chinn|Sam Douglas|Derek Ezenagu|David Kennedy|David Barrass|Mac McDonald|Jean-Luc Caron|Riz Meedin|Jerry Ezekiel|Indra Ove|Nicole Merry|Stacey McKenzie|Rachel Willis|Genevieve Maylam|Josie Perez|Natasha Brice|Sophia Goth|Martin McDougall|Peter Dunwell|Paul Priestley|Jason Salkey|Stewart Harvey-Wilson|David Fishley|Carlton Chance|Gia Clarke|Vladimir McCrary|Clifton, Lloyd Bryan|Aron Paramor|Alan Ruscoe|Christopher Adamson|Kaleem Janjua|Eve Salvail|Tyrone Tyrell|Kevin Brewerton|Kevin Molloy|Vince Pellegrino|Ian Beckett|Sonny Caldinez|Zeta Graff|Eddie Ellwood| Yui|Laura De Palma|Michael Culkin|Lenny McLean|Robert Oates|John Sharian|Fred Williams|Sibyl Buck|Sarah Carrington|Grant James|Ali Yassine|Sean Buckley|Dane Messam|Roger Monk|Nathan Hamlett|Cecil Cheng|Scott Woods|Leon Dekker|David Garvey|Stanley Kowalski|Omar Williams|Robert Clapperton|Robert Alexander|Mia Frye|Leo Williams|C. Keith Martin|J.D. Dawodu|Patrick Nicholls|Shaun Davis|Roy Garcia Singh|Alex Georgijev|Marie Guillard|Renee Montemayor|Stina Richardson",20's,1990's
YM_2530,5.0,M,1527,The Fifth Element,,Fantasy,Luc Besson,"Voice|Cinematographer|Production Designer|Composer|Screenwriter, Story|Composer|Special Effects|Special Effects|Producer|Screenwriter|Production Designer|Special Effects|Editor|Costume Designer",1800343868|1800227686|1800183109|1800343871|1800022711|1800123329|1804354379|1800247078|1800022712|1800125318|1800227690|1800343874|1800227692|1800139339,"Bruce Willis|Milla Jovovich|Gary Oldman|Ian Holm|Luke Perry|Chris Tucker|Brion James|Tom ""Tiny"" Lister|Lee Evans|Charlie Creed-Miles|John Neville|John Bluthall|Mathieu Kassovitz|Maiwenn Le Besco|Christopher Fairbank|Kim Chan|Richard Leaf|Julie T. Wallace|Al Matthews|John Bennett|Ivan Heng|Sonita Henry|Tim McMullan|Hon Ping Tang|George Khan|John Hughes|Robert Bryce|Said Talidi|Justin Lee Burrows|Richard Ashton|Jerome Blake|Bill Reimbold|Colin Brooks|Anthony Chinn|Sam Douglas|Derek Ezenagu|David Kennedy|David Barrass|Mac McDonald|Jean-Luc Caron|Riz Meedin|Jerry Ezekiel|Indra Ove|Nicole Merry|Stacey McKenzie|Rachel Willis|Genevieve Maylam|Josie Perez|Natasha Brice|Sophia Goth|Martin McDougall|Peter Dunwell|Paul Priestley|Jason Salkey|Stewart Harvey-Wilson|David Fishley|Carlton Chance|Gia Clarke|Vladimir McCrary|Clifton, Lloyd Bryan|Aron Paramor|Alan Ruscoe|Christopher Adamson|Kaleem Janjua|Eve Salvail|Tyrone Tyrell|Kevin Brewerton|Kevin Molloy|Vince Pellegrino|Ian Beckett|Sonny Caldinez|Zeta Graff|Eddie Ellwood| Yui|Laura De Palma|Michael Culkin|Lenny McLean|Robert Oates|John Sharian|Fred Williams|Sibyl Buck|Sarah Carrington|Grant James|Ali Yassine|Sean Buckley|Dane Messam|Roger Monk|Nathan Hamlett|Cecil Cheng|Scott Woods|Leon Dekker|David Garvey|Stanley Kowalski|Omar Williams|Robert Clapperton|Robert Alexander|Mia Frye|Leo Williams|C. Keith Martin|J.D. Dawodu|Patrick Nicholls|Shaun Davis|Roy Garcia Singh|Alex Georgijev|Marie Guillard|Renee Montemayor|Stina Richardson",20's,1990's
YM_2530,5.0,M,1732,The Big Lebowski,,Comedy,Joel Coen|Ethan Coen,"Editor|Screenwriter|Costume Designer|Narrator|Producer|Producer|Producer, Screenwriter|Choreographer, Cinematographer|Production Designer|Composer",1800346177|1800025224|1800228072|1800019549|1800024036|1800021502|1800025225|1800097296|1800346175|1800033274,Jeff Bridges|John Goodman|Julianne Moore|David Huddleston|Steve Buscemi|John Turturro|Peter Stormare|David Thewlis|Ben Gazzara|Jimmie Dale Gilmore|Tara Reid| Flea|Torsten Voges|Philip Moon|Mark Pellegrino|Jack Kehler|Aimee Mann|Asia Carrera|Jerry Haleva|Peter Siragusa|Philip Seymour Hoffman,20's,1990's
YM_2530,5.0,M,2231,Rounders,Miramax,Drama,John Dahl,Screenwriter|Costume Designer|Executive Producer|Production Designer|Producer|Composer|Screenwriter|Editor|Producer|Cinematographer,1800348349|1800312250|1802813207|1800348353|1800023009|1800032486|1800024277|1800314808|1800348351|1800151831,Matt Damon|Edward Norton|John Turturro|Famke Janssen|Gretchen Mol|John Malkovich|Martin Landau|Chris Young|Josh Pais|Lenny Venito|Alan Davidson,20's,1990's
YM_2530,5.0,M,260,Star Wars,Twentieth Century Fox,Action,George Lucas,"Editor|Editor|Costume Designer|Composer|Producer|Editor|Cinematographer|Special Effects|Art Director, Production Designer|Screenwriter|Special Effects|Production Designer|Production Designer|Sound Design|Director of Animation|Costume Designer|Voice",1800050405|1800044675|1800121692|1800010882|1800017125|1800014984|1800033574|1800121690|1800087192|1800017101|1800121688|1800015075|1800121686|1800021222|1800121694|1800015134|1800015886,Alec Guinness|Harrison Ford|Mark Hamill|Carrie Fisher|Peter Cushing|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse|James Earl Jones|Phil Brown|Shelagh Fraser|Jack Purvis|Alex McCrindle|Eddie Byrne|Drewe Henley|Denis Lawson|Garrick Hagon|Jack Klaff|William Hootkins|Angus MacInnes|Jeremy Sinden|Graham Ashley|Don Henderson|Leslie Schofield|Richard LeParmentier,20's,1970's
YM_2530,5.0,M,260,Star Wars,Twentieth Century Fox,Adventure,George Lucas,"Editor|Editor|Costume Designer|Composer|Producer|Editor|Cinematographer|Special Effects|Art Director, Production Designer|Screenwriter|Special Effects|Production Designer|Production Designer|Sound Design|Director of Animation|Costume Designer|Voice",1800050405|1800044675|1800121692|1800010882|1800017125|1800014984|1800033574|1800121690|1800087192|1800017101|1800121688|1800015075|1800121686|1800021222|1800121694|1800015134|1800015886,Alec Guinness|Harrison Ford|Mark Hamill|Carrie Fisher|Peter Cushing|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse|James Earl Jones|Phil Brown|Shelagh Fraser|Jack Purvis|Alex McCrindle|Eddie Byrne|Drewe Henley|Denis Lawson|Garrick Hagon|Jack Klaff|William Hootkins|Angus MacInnes|Jeremy Sinden|Graham Ashley|Don Henderson|Leslie Schofield|Richard LeParmentier,20's,1970's
YM_2530,5.0,M,260,Star Wars,Twentieth Century Fox,Thriller,George Lucas,"Editor|Editor|Costume Designer|Composer|Producer|Editor|Cinematographer|Special Effects|Art Director, Production Designer|Screenwriter|Special Effects|Production Designer|Production Designer|Sound Design|Director of Animation|Costume Designer|Voice",1800050405|1800044675|1800121692|1800010882|1800017125|1800014984|1800033574|1800121690|1800087192|1800017101|1800121688|1800015075|1800121686|1800021222|1800121694|1800015134|1800015886,Alec Guinness|Harrison Ford|Mark Hamill|Carrie Fisher|Peter Cushing|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse|James Earl Jones|Phil Brown|Shelagh Fraser|Jack Purvis|Alex McCrindle|Eddie Byrne|Drewe Henley|Denis Lawson|Garrick Hagon|Jack Klaff|William Hootkins|Angus MacInnes|Jeremy Sinden|Graham Ashley|Don Henderson|Leslie Schofield|Richard LeParmentier,20's,1970's
YM_2530,5.0,M,260,Star Wars,Twentieth Century Fox,Science Fiction,George Lucas,"Editor|Editor|Costume Designer|Composer|Producer|Editor|Cinematographer|Special Effects|Art Director, Production Designer|Screenwriter|Special Effects|Production Designer|Production Designer|Sound Design|Director of Animation|Costume Designer|Voice",1800050405|1800044675|1800121692|1800010882|1800017125|1800014984|1800033574|1800121690|1800087192|1800017101|1800121688|1800015075|1800121686|1800021222|1800121694|1800015134|1800015886,Alec Guinness|Harrison Ford|Mark Hamill|Carrie Fisher|Peter Cushing|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse|James Earl Jones|Phil Brown|Shelagh Fraser|Jack Purvis|Alex McCrindle|Eddie Byrne|Drewe Henley|Denis Lawson|Garrick Hagon|Jack Klaff|William Hootkins|Angus MacInnes|Jeremy Sinden|Graham Ashley|Don Henderson|Leslie Schofield|Richard LeParmentier,20's,1970's
YM_2530,5.0,M,260,Star Wars,Twentieth Century Fox,Fantasy,George Lucas,"Editor|Editor|Costume Designer|Composer|Producer|Editor|Cinematographer|Special Effects|Art Director, Production Designer|Screenwriter|Special Effects|Production Designer|Production Designer|Sound Design|Director of Animation|Costume Designer|Voice",1800050405|1800044675|1800121692|1800010882|1800017125|1800014984|1800033574|1800121690|1800087192|1800017101|1800121688|1800015075|1800121686|1800021222|1800121694|1800015134|1800015886,Alec Guinness|Harrison Ford|Mark Hamill|Carrie Fisher|Peter Cushing|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse|James Earl Jones|Phil Brown|Shelagh Fraser|Jack Purvis|Alex McCrindle|Eddie Byrne|Drewe Henley|Denis Lawson|Garrick Hagon|Jack Klaff|William Hootkins|Angus MacInnes|Jeremy Sinden|Graham Ashley|Don Henderson|Leslie Schofield|Richard LeParmentier,20's,1970's
YM_2530,5.0,M,260,Star Wars,Twentieth Century Fox,Thriller,George Lucas,"Editor|Editor|Costume Designer|Composer|Producer|Editor|Cinematographer|Special Effects|Art Director, Production Designer|Screenwriter|Special Effects|Production Designer|Production Designer|Sound Design|Director of Animation|Costume Designer|Voice",1800050405|1800044675|1800121692|1800010882|1800017125|1800014984|1800033574|1800121690|1800087192|1800017101|1800121688|1800015075|1800121686|1800021222|1800121694|1800015134|1800015886,Alec Guinness|Harrison Ford|Mark Hamill|Carrie Fisher|Peter Cushing|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse|James Earl Jones|Phil Brown|Shelagh Fraser|Jack Purvis|Alex McCrindle|Eddie Byrne|Drewe Henley|Denis Lawson|Garrick Hagon|Jack Klaff|William Hootkins|Angus MacInnes|Jeremy Sinden|Graham Ashley|Don Henderson|Leslie Schofield|Richard LeParmentier,20's,1970's
YM_2530,4.0,M,2628,Star Wars: Episode I - The Phantom Menace,Twentieth Century Fox,Science Fiction,George Lucas,"Set Designer|Visual Effects Supervisor|Visual Effects Supervisor|Casting|Composer|Visual Effects Supervisor|Animation Director|Assistant Director|Cinematographer|Producer|Assistant Director|Stunts|Executive Producer, Producer, Screenwriter|Special Effects|Costume Designer|Editor|Assistant Director|Editor, Sound Design|Production Designer|Stunt Coordinator",1800379228|1804750267|1804750330|1800379230|1800010882|1804750316|1804750331|1800379238|1800285478|1800024831|1800379236|1800355046|1800017101|1800161268|1800379226|1800344705|1800379240|1800021222|1800379224|1800379234,Liam Neeson [Qui-Gon Jinn]|Ewan McGregor [Obi-Wan Kenobi]|Natalie Portman [Queen Amidala]|Ian McDiarmid|Jake Lloyd [Anakin Skywalker]|Samuel L Jackson|Oliver Ford Davies|Terence Stamp|Pernilla August|Frank Oz|Ahmed Best [Jar Jar Binks]|Adrian Dunbar|Hugh Quarshie|Kenny Baker|Warwick Davis|Brian Blessed|Ralph Brown|Anthony Daniels|Silas Carson|Ray Park [Darth Maul]|Matt Wood [Bib Fortuna]|Andy Secombe,20's,1990's
YM_2530,4.0,M,2628,Star Wars: Episode I - The Phantom Menace,Twentieth Century Fox,Fantasy,George Lucas,"Set Designer|Visual Effects Supervisor|Visual Effects Supervisor|Casting|Composer|Visual Effects Supervisor|Animation Director|Assistant Director|Cinematographer|Producer|Assistant Director|Stunts|Executive Producer, Producer, Screenwriter|Special Effects|Costume Designer|Editor|Assistant Director|Editor, Sound Design|Production Designer|Stunt Coordinator",1800379228|1804750267|1804750330|1800379230|1800010882|1804750316|1804750331|1800379238|1800285478|1800024831|1800379236|1800355046|1800017101|1800161268|1800379226|1800344705|1800379240|1800021222|1800379224|1800379234,Liam Neeson [Qui-Gon Jinn]|Ewan McGregor [Obi-Wan Kenobi]|Natalie Portman [Queen Amidala]|Ian McDiarmid|Jake Lloyd [Anakin Skywalker]|Samuel L Jackson|Oliver Ford Davies|Terence Stamp|Pernilla August|Frank Oz|Ahmed Best [Jar Jar Binks]|Adrian Dunbar|Hugh Quarshie|Kenny Baker|Warwick Davis|Brian Blessed|Ralph Brown|Anthony Daniels|Silas Carson|Ray Park [Darth Maul]|Matt Wood [Bib Fortuna]|Andy Secombe,20's,1990's
YM_2530,4.0,M,2628,Star Wars: Episode I - The Phantom Menace,Twentieth Century Fox,Drama,George Lucas,"Set Designer|Visual Effects Supervisor|Visual Effects Supervisor|Casting|Composer|Visual Effects Supervisor|Animation Director|Assistant Director|Cinematographer|Producer|Assistant Director|Stunts|Executive Producer, Producer, Screenwriter|Special Effects|Costume Designer|Editor|Assistant Director|Editor, Sound Design|Production Designer|Stunt Coordinator",1800379228|1804750267|1804750330|1800379230|1800010882|1804750316|1804750331|1800379238|1800285478|1800024831|1800379236|1800355046|1800017101|1800161268|1800379226|1800344705|1800379240|1800021222|1800379224|1800379234,Liam Neeson [Qui-Gon Jinn]|Ewan McGregor [Obi-Wan Kenobi]|Natalie Portman [Queen Amidala]|Ian McDiarmid|Jake Lloyd [Anakin Skywalker]|Samuel L Jackson|Oliver Ford Davies|Terence Stamp|Pernilla August|Frank Oz|Ahmed Best [Jar Jar Binks]|Adrian Dunbar|Hugh Quarshie|Kenny Baker|Warwick Davis|Brian Blessed|Ralph Brown|Anthony Daniels|Silas Carson|Ray Park [Darth Maul]|Matt Wood [Bib Fortuna]|Andy Secombe,20's,1990's
YM_2530,5.0,M,2762,The Sixth Sense,Hollywood Pictures,Thriller,M. Night Shyamalan,Art Director|Producer|Producer|Cinematographer|Editor|Producer|Composer|Screenwriter|Production Designer|Producer,1800404157|1800024691|1800024620|1800019670|1800113498|1800322022|1800011642|1800019667|1800344483|1800024621,Bruce Willis [Dr. Malcolm Crowe]|Haley Joel Osment [Cole Sear]|Toni Collette [Lynn Sear]|Olivia Williams [Anna Crowe]|Donnie Wahlberg|Mischa Barton|Trevor Morgan|Glenn Fitzgerald,20's,1990's
YM_2530,5.0,M,296,Pulp Fiction,,Drama,Quentin Tarantino,"Producer|Story|Executive Producer|Production Designer|Costume Designer|Executive Producer|Stunts|Cinematographer|Screenwriter, Story|Executive Producer|Editor",1800020271|1800216554|1800023260|1800293431|1800244816|1800023259|1804087125|1800242924|1800021942|1800019132|1800345946,John Travolta|Samuel L Jackson|Bruce Willis|Uma Thurman|Eric Stoltz|Harvey Keitel|Ving Rhames|Amanda Plummer|Tim Roth|Rosanna Arquette|Christopher Walken|Maria De Medeiros|Quentin Tarantino|Steve Buscemi|Angela Jones|Peter Greene|Duane Whitaker|Frank Whaley|Alexis Arquette|Julia Sweeney,20's,1990's
YM_2530,5.0,M,296,Pulp Fiction,,Crime,Quentin Tarantino,"Producer|Story|Executive Producer|Production Designer|Costume Designer|Executive Producer|Stunts|Cinematographer|Screenwriter, Story|Executive Producer|Editor",1800020271|1800216554|1800023260|1800293431|1800244816|1800023259|1804087125|1800242924|1800021942|1800019132|1800345946,John Travolta|Samuel L Jackson|Bruce Willis|Uma Thurman|Eric Stoltz|Harvey Keitel|Ving Rhames|Amanda Plummer|Tim Roth|Rosanna Arquette|Christopher Walken|Maria De Medeiros|Quentin Tarantino|Steve Buscemi|Angela Jones|Peter Greene|Duane Whitaker|Frank Whaley|Alexis Arquette|Julia Sweeney,20's,1990's
YM_2530,5.0,M,296,Pulp Fiction,,Gangster,Quentin Tarantino,"Producer|Story|Executive Producer|Production Designer|Costume Designer|Executive Producer|Stunts|Cinematographer|Screenwriter, Story|Executive Producer|Editor",1800020271|1800216554|1800023260|1800293431|1800244816|1800023259|1804087125|1800242924|1800021942|1800019132|1800345946,John Travolta|Samuel L Jackson|Bruce Willis|Uma Thurman|Eric Stoltz|Harvey Keitel|Ving Rhames|Amanda Plummer|Tim Roth|Rosanna Arquette|Christopher Walken|Maria De Medeiros|Quentin Tarantino|Steve Buscemi|Angela Jones|Peter Greene|Duane Whitaker|Frank Whaley|Alexis Arquette|Julia Sweeney,20's,1990's
YM_2530,5.0,M,3452,Romeo Must Die,Warner Brothers,Action,Andrzej Bartkowiak,"Producer|Screenwriter|Production Designer|Composer|Editor|Screenwriter|Cinematographer|Screenwriter, Story|Screenwriter|Producer|Composer",1800290398|1800353553|1800095253|1800413170|1800220984|1800413168|1800180935|1800353481|1800353552|1800022986|1800165755,Jet Li| Aaliyah|Delroy Lindo|Isaiah Washington|Russell Wong|Edoardo Ballerini|Anthony Anderson|D.B. Woodside|Francoise Yip| DMX|Tong Lung|Aaaliyah Haughton|Henry O|Jon Kit Lee,20's,2000's
YM_2530,5.0,M,3452,Romeo Must Die,Warner Brothers,Adventure,Andrzej Bartkowiak,"Producer|Screenwriter|Production Designer|Composer|Editor|Screenwriter|Cinematographer|Screenwriter, Story|Screenwriter|Producer|Composer",1800290398|1800353553|1800095253|1800413170|1800220984|1800413168|1800180935|1800353481|1800353552|1800022986|1800165755,Jet Li| Aaliyah|Delroy Lindo|Isaiah Washington|Russell Wong|Edoardo Ballerini|Anthony Anderson|D.B. Woodside|Francoise Yip| DMX|Tong Lung|Aaaliyah Haughton|Henry O|Jon Kit Lee,20's,2000's
YM_2530,5.0,M,356,Forrest Gump,Paramount Pictures,Drama,Robert Zemeckis,Producer|Screenwriter|Composer|Editor,1800026842|1800025636|1800016512|1800047860,Tom Hanks|Gary Sinise|Mykelti Williamson|Sally Field|David Brisbin|Peter Dobson|Robin Wright Penn|Haley Joel Osment,20's,1990's
YM_2530,3.0,M,364,The Lion King,Walt Disney Pictures,Kids,Rob Minkoff|Roger Allers,Voice|Screenwriter|Producer|Voice|Voice|Editor|Voice|Voice|Voice|Voice|Lyricist,1800022444|1808445984|1800352606|1800023911|1800010807|1808396401|1800019522|1800020968|1800015886|1800065330|1800083241,Jonathan Taylor Thomas|James Earl Jones|Matthew Broderick|Whoopi Goldberg|Rowan Atkinson,20's,1990's
YM_2530,3.0,M,364,The Lion King,Walt Disney Pictures,Family,Rob Minkoff|Roger Allers,Voice|Screenwriter|Producer|Voice|Voice|Editor|Voice|Voice|Voice|Voice|Lyricist,1800022444|1808445984|1800352606|1800023911|1800010807|1808396401|1800019522|1800020968|1800015886|1800065330|1800083241,Jonathan Taylor Thomas|James Earl Jones|Matthew Broderick|Whoopi Goldberg|Rowan Atkinson,20's,1990's
YM_2530,3.0,M,364,The Lion King,Walt Disney Pictures,Musical,Rob Minkoff|Roger Allers,Voice|Screenwriter|Producer|Voice|Voice|Editor|Voice|Voice|Voice|Voice|Lyricist,1800022444|1808445984|1800352606|1800023911|1800010807|1808396401|1800019522|1800020968|1800015886|1800065330|1800083241,Jonathan Taylor Thomas|James Earl Jones|Matthew Broderick|Whoopi Goldberg|Rowan Atkinson,20's,1990's
YM_2530,3.0,M,364,The Lion King,Walt Disney Pictures,Performing Arts,Rob Minkoff|Roger Allers,Voice|Screenwriter|Producer|Voice|Voice|Editor|Voice|Voice|Voice|Voice|Lyricist,1800022444|1808445984|1800352606|1800023911|1800010807|1808396401|1800019522|1800020968|1800015886|1800065330|1800083241,Jonathan Taylor Thomas|James Earl Jones|Matthew Broderick|Whoopi Goldberg|Rowan Atkinson,20's,1990's
YM_2530,3.0,M,364,The Lion King,Walt Disney Pictures,Comedy,Rob Minkoff|Roger Allers,Voice|Screenwriter|Producer|Voice|Voice|Editor|Voice|Voice|Voice|Voice|Lyricist,1800022444|1808445984|1800352606|1800023911|1800010807|1808396401|1800019522|1800020968|1800015886|1800065330|1800083241,Jonathan Taylor Thomas|James Earl Jones|Matthew Broderick|Whoopi Goldberg|Rowan Atkinson,20's,1990's
YM_2530,5.0,M,480,Jurassic Park,,Science Fiction,Steven Spielberg,"Composer|Associate Producer|Producer|Screenwriter, Source Writer|Associate Producer|Production Designer|Cinematographer|Screenwriter|Editor|Special Effects|Producer",1800010882|1804487578|1800205336|1800017987|1800020874|1800176760|1800074044|1800019401|1800048768|1800258217|1800024621,Sam Neill|Laura Dern|Richard Attenborough|Jeff Goldblum|Samuel L Jackson|Wayne Knight|Ariana Richards|Joseph Mazzello|Bob Peck|Martin Ferrero,20's,1990's
YM_2530,5.0,M,480,Jurassic Park,,Fantasy,Steven Spielberg,"Composer|Associate Producer|Producer|Screenwriter, Source Writer|Associate Producer|Production Designer|Cinematographer|Screenwriter|Editor|Special Effects|Producer",1800010882|1804487578|1800205336|1800017987|1800020874|1800176760|1800074044|1800019401|1800048768|1800258217|1800024621,Sam Neill|Laura Dern|Richard Attenborough|Jeff Goldblum|Samuel L Jackson|Wayne Knight|Ariana Richards|Joseph Mazzello|Bob Peck|Martin Ferrero,20's,1990's
YM_2530,2.0,M,586,Home Alone,Twentieth Century Fox,Comedy,Chris Columbus,"Cinematographer|Composer|Production Designer|Producer, Screenwriter|Editor",1800155167|1800010882|1800155165|1800014372|1800019211,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara|Kristin Minter|Peter Siragusa|Roberts Blossom,20's,1990's
YM_2530,2.0,M,586,Home Alone,Twentieth Century Fox,Kids,Chris Columbus,"Cinematographer|Composer|Production Designer|Producer, Screenwriter|Editor",1800155167|1800010882|1800155165|1800014372|1800019211,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara|Kristin Minter|Peter Siragusa|Roberts Blossom,20's,1990's
YM_2530,2.0,M,586,Home Alone,Twentieth Century Fox,Family,Chris Columbus,"Cinematographer|Composer|Production Designer|Producer, Screenwriter|Editor",1800155167|1800010882|1800155165|1800014372|1800019211,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara|Kristin Minter|Peter Siragusa|Roberts Blossom,20's,1990's
YM_2530,5.0,M,592,Batman,Warner Brothers,Action,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,20's,1980's
YM_2530,5.0,M,592,Batman,Warner Brothers,Adventure,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,20's,1980's
YM_2530,5.0,M,592,Batman,Warner Brothers,Science Fiction,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,20's,1980's
YM_2530,5.0,M,592,Batman,Warner Brothers,Fantasy,Tim Burton,Composer|Producer|Producer|Screenwriter|Screenwriter|Production Designer,1800032561|1800234671|1800026243|1800033780|1800023491|1800356785,Michael Keaton [Batman]|Jack Nicholson [The Joker]|Kim Basinger [Vicki Vale]|Jack Palance [Grissom]|Jerry Hall|Pat Hingle|Billy Dee Williams|Michael Gough|Robert Wuhl|Tracey Walter,20's,1980's
YM_2530,4.0,M,780,Independence Day,Twentieth Century Fox,Thriller,Roland Emmerich,"Producer|Producer|Composer|Producer|Costume Designer|Producer|Producer, Screenwriter|Cinematographer|Editor|Production Designer|Producer, Screenwriter|Production Designer",1800342516|1800342514|1800220980|1800342518|1800220982|1800026176|1800022064|1800142437|1800044984|1800142435|1800022583|1800342512,Will Smith|Jeff Goldblum|Bill Pullman|Margaret Colin|Judd Hirsch|Randy Quaid|Vivica A. Fox|Mary McDonnell|James Rebhorn|Harvey Fierstein|Robert Loggia|Harry Connick|James Duval|John Storey|Andrew Keegan|Julie Moran|Nectar Rose,20's,1990's
YM_2530,4.0,M,780,Independence Day,Twentieth Century Fox,Science Fiction,Roland Emmerich,"Producer|Producer|Composer|Producer|Costume Designer|Producer|Producer, Screenwriter|Cinematographer|Editor|Production Designer|Producer, Screenwriter|Production Designer",1800342516|1800342514|1800220980|1800342518|1800220982|1800026176|1800022064|1800142437|1800044984|1800142435|1800022583|1800342512,Will Smith|Jeff Goldblum|Bill Pullman|Margaret Colin|Judd Hirsch|Randy Quaid|Vivica A. Fox|Mary McDonnell|James Rebhorn|Harvey Fierstein|Robert Loggia|Harry Connick|James Duval|John Storey|Andrew Keegan|Julie Moran|Nectar Rose,20's,1990's
